DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2010,21682,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2011,21955,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2012,21556,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2013,21684,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2014,22046,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2015,22406,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2016,23138,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2017,24027,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2018,24821,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2019,25933,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2020,26728,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2021,28814,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SI,2022,30409,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,1998,4487,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,1999,4819,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2000,5417,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2001,5734,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2002,6215,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2003,6735,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2004,7333,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2005,7992,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2006,8667,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2007,9450,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2008,9965,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2009,10335,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2010,10893,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2011,11203,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2012,11442,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2013,11695,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2014,11928,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2015,12390,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2016,12741,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2017,13299,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2018,13986,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2019,14859,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2020,15343,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2021,16230,
ESTAT:NAMA_10_FTE(1.0),28/11/23 23:00:00,A,NAC,SK,2022,17359,
