id,season,age,tm,lg,pos,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id
2223,2017-18,24,okc,nba,sg,6,0,18.3,1.3,3.3,.400,1.0,2.2,.462,0.3,1.2,.286,.550,0.3,0.3,1.000,0.5,2.2,2.7,0.3,0.8,0.3,0.2,1.8,4.0,3149
2224,2020-21,21,mia,nba,pf,3,0,4.0,1.0,1.3,.750,0.0,0.0,"",1.0,1.3,.750,.750,0.3,1.3,.250,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3,3150
2225,2021-22,22,tor,nba,c,6,1,27.8,4.2,8.7,.481,0.8,2.7,.313,3.3,6.0,.556,.529,1.0,1.7,.600,1.3,3.5,4.8,1.0,0.2,0.8,1.5,2.3,10.2,3150
2226,1953-54,23,nyk,nba,pg,4,"",5.0,0.3,0.8,.333,,,,,,,,0.0,0.0,"",,,1.0,0.3,,,,1.8,0.5,3152
2227,1987-88,25,bos,nba,c,17,0,9.3,0.8,1.5,.538,0.0,0.0,"",0.8,1.5,.538,.538,0.5,1.1,.500,0.8,1.3,2.1,0.1,0.1,0.1,0.4,1.9,2.2,3153
2228,1988-89,26,bos,nba,c,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,"",.000,0.0,0.0,"",0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3153
2229,1975-76,21,pho,nba,c,19,"",35.2,7.2,15.9,.452,"","","",7.2,15.9,.452,.452,3.5,4.3,.817,2.8,7.2,10.1,5.2,1.3,1.1,"",3.2,17.9,3156
2230,1977-78,23,pho,nba,c,2,"",35.5,7.5,16.5,.455,"","","",7.5,16.5,.455,.455,1.0,1.0,1.000,4.0,4.0,8.0,2.0,1.0,0.5,4.5,4.0,16.0,3156
2231,1978-79,24,pho,nba,c,12,"",31.0,5.5,11.6,.475,"","","",5.5,11.6,.475,.475,1.8,2.6,.710,2.1,5.4,7.5,4.4,0.9,1.0,3.0,3.4,12.8,3156
2232,1979-80,25,pho,nba,c,8,"",31.4,7.0,12.4,.566,0.0,0.0,"",7.0,12.4,.566,.566,2.1,2.4,.895,2.3,7.4,9.6,5.8,0.9,1.3,3.0,3.0,16.1,3156
2233,1980-81,26,pho,nba,c,7,"",31.1,3.9,8.6,.450,0.0,0.0,"",3.9,8.6,.450,.450,2.9,4.0,.714,1.6,4.3,5.9,3.7,0.6,0.1,2.7,2.9,10.6,3156
2234,1981-82,27,pho,nba,c,7,"",33.3,6.9,13.1,.522,0.0,0.0,"",6.9,13.1,.522,.522,3.1,4.0,.786,2.7,4.6,7.3,3.7,2.0,1.4,3.0,3.1,16.9,3156
2235,1982-83,28,pho,nba,c,3,"",28.0,5.0,10.7,.469,0.0,0.0,"",5.0,10.7,.469,.469,1.7,2.3,.714,1.0,5.0,6.0,4.7,0.7,1.7,1.7,5.0,11.7,3156
2236,1983-84,29,pho,nba,c,17,"",18.4,3.1,7.4,.421,0.0,0.0,"",3.1,7.4,.421,.421,2.1,3.1,.679,1.6,3.5,5.1,2.5,1.0,0.6,2.0,3.1,8.4,3156
2237,1984-85,30,pho,nba,pf,3,3,26.3,7.7,15.3,.500,0.0,0.0,"",7.7,15.3,.500,.500,1.7,2.0,.833,1.3,4.3,5.7,3.7,2.3,0.3,2.0,2.7,17.0,3156
2238,1971-72,24,atl,nba,sf,6,"",31.3,3.3,9.3,.357,"","","",3.3,9.3,.357,.357,2.7,3.8,.696,"","",6.3,2.0,"","","",4.2,9.3,3157
2239,1973-74,26,det,nba,sf,7,"",36.6,4.0,10.4,.384,"","","",4.0,10.4,.384,.384,1.1,2.0,.571,2.4,4.9,7.3,2.9,0.9,0.1,"",3.7,9.1,3157
2240,1974-75,27,ssl,aba,sf,10,"",30.1,3.5,8.2,.427,0.0,0.0,"",3.5,8.2,.427,.427,2.0,2.8,.714,1.2,3.5,4.7,4.6,1.7,1.1,2.8,3.2,9.0,3157
2241,1975-76,28,buf,nba,sf,9,"",13.6,1.7,4.0,.417,"","","",1.7,4.0,.417,.417,0.7,0.8,.857,0.9,2.1,3.0,1.4,0.2,0.0,"",2.6,4.0,3157
2242,1972-73,23,sda,aba,sf,3,"",7.7,1.3,2.7,.500,0.0,0.0,"",1.3,2.7,.500,.500,0.0,0.0,"",1.0,1.0,2.0,1.0,"","",0.7,0.3,2.7,3158
2243,1973-74,24,sda,aba,sf,6,"",26.8,5.0,9.7,.517,0.0,0.2,.000,5.0,9.5,.526,.517,2.0,2.7,.750,2.2,2.5,4.7,2.0,0.7,0.7,2.3,2.2,12.0,3158
2244,2006-07,22,njn,nba,sg,6,0,1.5,0.2,0.3,.500,0.0,0.0,"",0.2,0.3,.500,.500,0.0,0.0,"",0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.3,3159
2245,2019-20,23,por,nba,pg,3,0,7.0,1.0,3.0,.333,0.0,1.3,.000,1.0,1.7,.600,.333,0.0,0.0,"",0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.3,2.0,3160
2246,2014-15,20,mem,nba,sg,4,0,2.5,0.5,0.8,.667,0.3,0.3,1.000,0.3,0.5,.500,.833,0.5,1.0,.500,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,1.8,3161
2247,1986-87,24,wsb,nba,pg,3,1,27.3,2.7,8.3,.320,0.7,3.0,.222,2.0,5.3,.375,.360,0.3,1.0,.333,0.0,2.3,2.3,3.3,2.3,0.0,1.7,2.0,6.3,3162
2248,1987-88,25,den,nba,pg,11,11,36.9,4.3,11.8,.362,1.5,4.9,.315,2.7,6.9,.395,.427,3.3,3.7,.878,0.8,2.5,3.3,5.8,1.6,0.2,2.1,1.7,13.4,3162
2249,1988-89,26,den,nba,pg,2,1,37.5,7.5,18.0,.417,5.0,11.0,.455,2.5,7.0,.357,.556,3.5,4.0,.875,2.5,6.0,8.5,4.5,1.5,0.0,4.0,3.0,23.5,3162
2250,1989-90,27,den,nba,pg,3,3,35.0,4.3,11.3,.382,2.0,6.7,.300,2.3,4.7,.500,.471,2.3,2.7,.875,0.0,2.0,2.0,6.0,1.3,0.0,2.7,3.3,13.0,3162
2251,1994-95,32,chh,nba,pg,1,0,11.0,2.0,5.0,.400,0.0,2.0,.000,2.0,3.0,.667,.400,0.0,0.0,"",0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3162
2252,2013-14,20,okc,nba,c,18,0,18.4,1.7,2.5,.689,0.0,0.0,"",1.7,2.5,.689,.689,0.4,1.3,.348,1.2,2.9,4.1,0.2,0.1,1.3,0.6,2.7,3.9,3163
2253,2015-16,22,okc,nba,c,18,18,30.7,3.8,6.2,.613,0.0,0.1,.000,3.8,6.1,.618,.613,2.6,4.1,.630,3.4,6.1,9.5,0.7,0.5,0.8,0.9,3.1,10.1,3163
2254,2016-17,23,okc,nba,c,5,5,31.4,3.6,5.6,.643,0.0,0.0,"",3.6,5.6,.643,.643,0.8,2.2,.364,3.4,3.4,6.8,1.4,1.2,1.8,0.8,2.8,8.0,3163
2255,2017-18,24,okc,nba,c,6,6,33.3,4.5,7.7,.587,0.0,0.0,"",4.5,7.7,.587,.587,1.5,2.2,.692,3.2,4.3,7.5,1.5,0.7,0.7,0.7,2.5,10.5,3163
2256,2018-19,25,okc,nba,c,5,5,31.8,5.6,8.4,.667,0.0,0.2,.000,5.6,8.2,.683,.667,0.6,1.6,.375,2.4,4.8,7.2,1.4,1.0,1.0,1.8,2.6,11.8,3163
2257,2019-20,26,okc,nba,c,7,7,30.0,4.4,7.4,.596,0.0,0.1,.000,4.4,7.3,.608,.596,1.3,2.9,.450,4.9,6.7,11.6,1.3,0.6,0.3,2.3,1.4,10.1,3163
2258,2021-22,28,mem,nba,c,7,5,16.3,1.3,3.0,.429,0.0,0.0,"",1.3,3.0,.429,.429,0.9,1.6,.545,2.1,4.3,6.4,2.1,0.1,0.1,0.6,1.7,3.4,3163
2259,1991-92,27,njn,nba,sf,1,0,9.0,2.0,7.0,.286,1.0,2.0,.500,1.0,5.0,.200,.357,0.0,0.0,"",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3164
2260,1992-93,28,njn,nba,sf,5,0,10.6,1.4,4.2,.333,0.0,0.0,"",1.4,4.2,.333,.333,0.6,0.6,1.000,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,3164
2261,2017-18,20,mia,nba,c,5,0,15.4,1.4,3.0,.467,0.0,0.2,.000,1.4,2.8,.500,.467,0.6,2.8,.214,1.8,2.2,4.0,0.0,0.0,0.4,0.4,1.6,3.4,3165
2262,2019-20,22,mia,nba,pf,19,19,36.2,6.5,11.6,.564,0.0,0.1,.000,6.5,11.5,.566,.564,4.7,6.1,.783,2.5,7.8,10.3,4.4,1.0,0.8,2.5,3.1,17.8,3165
2263,2020-21,23,mia,nba,c,4,4,34.0,6.5,14.3,.456,0.0,0.0,"",6.5,14.3,.456,.456,2.5,3.3,.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,3165
2264,2021-22,24,mia,nba,c,18,18,34.1,5.8,9.7,.594,0.0,0.1,.000,5.8,9.7,.598,.594,3.2,4.2,.763,2.1,5.9,8.0,2.7,1.0,0.7,2.1,3.1,14.8,3165
2265,2022-23,25,mia,nba,c,23,23,37.0,7.3,15.1,.481,0.0,0.1,.000,7.3,15.0,.485,.481,3.4,4.1,.821,2.7,7.1,9.9,3.7,0.9,0.7,2.7,3.1,17.9,3165
2266,1968-69,22,sdr,nba,pg,6,"",31.2,4.0,8.8,.453,,,,,,,,3.7,6.2,.595,"","",2.5,4.8,"","",,3.0,11.7,3167
2267,1973-74,27,chi,nba,pg,9,"",12.0,1.8,3.8,.471,,,,,,,,0.8,1.2,.636,0.1,1.0,1.1,0.8,0.8,0.0,,0.6,4.3,3167
2268,1974-75,28,kco,nba,pg,6,"",5.7,0.5,1.5,.333,,,,,,,,1.0,1.3,.750,0.2,0.2,0.3,0.5,0.2,0.0,,1.5,2.0,3167
2269,2007-08,22,det,nba,sg,12,0,7.0,0.6,1.5,.389,0.0,0.2,.000,0.6,1.3,.438,.389,0.0,0.0,"",0.0,0.4,0.4,0.5,0.3,0.0,0.1,0.4,1.2,3169
2270,2008-09,23,det,nba,sg,4,0,16.5,2.5,5.3,.476,0.5,2.5,.200,2.0,2.8,.727,.524,0.8,1.3,.600,0.3,0.5,0.8,0.3,0.0,0.5,0.8,2.3,6.3,3169
2271,2009-10,24,den,nba,sg,6,6,20.0,3.3,5.3,.625,1.0,2.3,.429,2.3,3.0,.778,.719,1.5,1.8,.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2,3169
2272,2010-11,25,den,nba,sg,3,3,28.3,4.0,11.3,.353,1.0,4.0,.250,3.0,7.3,.409,.397,2.3,2.7,.875,0.0,3.0,3.0,2.3,0.0,0.0,1.0,3.3,11.3,3169
2273,2011-12,26,den,nba,sg,7,7,32.7,4.3,10.6,.405,0.6,2.9,.200,3.7,7.7,.481,.432,1.7,2.1,.800,0.7,2.9,3.6,2.7,0.7,0.3,1.3,2.0,10.9,3169
2274,2014-15,29,por,nba,sg,3,3,20.0,0.7,4.0,.167,0.3,1.3,.250,0.3,2.7,.125,.208,0.0,0.3,.000,0.0,2.3,2.3,0.7,0.0,0.0,1.0,2.0,1.7,3169
2275,2006-07,22,dal,nba,sg,3,0,8.0,1.7,3.0,.556,0.7,1.0,.667,1.0,2.0,.500,.667,1.0,2.0,.500,0.3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3171
2276,1983-84,24,dal,nba,sf,10,"",35.0,8.8,18.4,.478,0.0,0.5,.000,8.8,17.9,.492,.478,4.4,5.7,.772,2.1,5.5,7.6,3.2,0.5,0.5,2.7,3.4,22.0,3172
2277,1984-85,25,dal,nba,sf,4,4,41.0,11.0,22.3,.494,0.3,0.5,.500,10.8,21.8,.494,.500,6.8,8.0,.844,4.0,3.5,7.5,4.0,0.8,0.0,3.8,4.0,29.0,3172
2278,1985-86,26,dal,nba,sf,10,10,34.5,10.5,21.4,.491,0.2,0.6,.333,10.3,20.8,.495,.495,3.5,5.5,.636,2.1,5.0,7.1,5.4,0.9,0.0,2.3,2.8,24.7,3172
2279,1986-87,27,dal,nba,sf,4,4,32.5,7.8,15.5,.500,0.0,1.0,.000,7.8,14.5,.534,.500,5.8,7.5,.767,2.8,3.3,6.0,2.0,2.0,0.0,2.3,3.8,21.3,3172
2280,1987-88,28,dal,nba,sf,17,17,32.8,8.6,17.3,.500,0.8,2.0,.382,7.9,15.3,.515,.522,3.5,5.1,.698,2.0,3.9,5.9,3.3,0.8,0.5,2.4,2.9,21.6,3172
2281,1988-89,29,det,nba,sf,17,17,27.2,5.2,10.7,.489,0.5,1.7,.276,4.8,9.0,.529,.511,1.6,2.2,.737,1.5,2.9,4.4,1.6,0.5,0.2,1.2,2.2,12.6,3172
2282,1989-90,30,det,nba,sf,20,3,22.0,4.3,9.2,.467,0.4,1.2,.333,3.9,8.0,.488,.489,2.0,2.6,.750,1.6,3.0,4.6,1.4,0.5,0.2,1.5,2.6,11.0,3172
2283,1990-91,31,det,nba,sf,15,2,26.5,6.0,11.9,.506,0.8,2.2,.364,5.2,9.7,.538,.539,2.8,3.4,.824,1.1,2.9,4.1,1.9,0.8,0.1,1.3,2.7,15.6,3172
2284,1991-92,32,det,nba,sf,5,0,22.6,3.2,9.6,.333,0.2,1.0,.200,3.0,8.6,.349,.344,2.4,3.2,.750,0.8,1.0,1.8,2.4,0.4,0.2,2.6,1.8,9.0,3172
2285,2011-12,27,uta,nba,pg,3,0,2.7,0.7,1.0,.667,0.3,0.3,1.000,0.3,0.7,.500,.833,0.0,0.0,"",0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,3173
2286,1981-82,22,bos,nba,sg,10,"",12.9,1.9,4.5,.422,0.2,0.4,.500,1.7,4.1,.415,.444,1.0,1.3,.769,0.6,0.7,1.3,1.1,0.2,0.1,1.1,2.1,5.0,3174
2287,1982-83,23,bos,nba,sg,7,"",28.7,4.0,10.3,.389,0.3,0.7,.400,3.7,9.6,.388,.403,1.1,1.6,.727,0.3,1.7,2.0,3.6,0.7,0.1,0.9,3.4,9.4,3174
2288,1983-84,24,bos,nba,sg,19,"",13.3,2.2,4.7,.456,0.1,0.5,.222,2.1,4.3,.481,.467,0.4,0.5,.700,0.2,0.6,0.8,2.0,0.5,0.1,0.7,1.9,4.8,3174
2289,1984-85,25,bos,nba,sg,21,21,32.7,4.6,9.9,.466,0.3,0.8,.438,4.3,9.1,.469,.483,1.4,1.9,.769,1.0,1.8,2.8,5.8,1.5,0.0,1.5,3.6,11.0,3174
2290,1985-86,26,bos,nba,sg,18,18,36.2,5.9,10.7,.554,0.8,1.9,.412,5.2,8.8,.585,.591,2.9,3.3,.867,1.2,3.0,4.2,5.2,2.3,0.1,1.7,3.2,15.6,3174
2291,1986-87,27,bos,nba,sg,20,19,38.1,5.8,11.9,.487,1.6,3.7,.438,4.2,8.3,.509,.555,1.6,1.8,.861,0.7,2.0,2.6,4.6,1.2,0.2,2.1,3.1,14.8,3174
2292,1987-88,28,bos,nba,sg,17,17,39.4,4.2,10.8,.386,1.1,3.4,.328,3.1,7.4,.413,.438,2.2,2.5,.881,0.9,2.2,3.1,6.4,0.5,0.1,2.4,3.8,11.6,3174
2293,1990-91,31,por,nba,sg,16,0,17.3,2.9,6.6,.448,0.7,2.3,.306,2.3,4.3,.522,.500,1.4,1.8,.821,0.1,1.7,1.8,1.9,0.8,0.3,1.5,2.1,8.0,3174
2294,1991-92,32,por,nba,sg,21,0,21.4,3.9,8.0,.479,1.0,2.5,.404,2.9,5.6,.513,.541,1.9,2.2,.830,0.4,1.5,1.9,2.3,0.7,0.0,1.2,2.8,10.6,3174
2295,1992-93,33,pho,nba,sg,24,0,24.6,2.7,7.1,.376,1.4,3.3,.413,1.3,3.8,.344,.474,1.4,1.6,.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1,3174
2296,1993-94,34,pho,nba,sg,10,0,23.0,2.7,5.9,.458,1.7,4.0,.425,1.0,1.9,.526,.602,1.5,2.1,.714,0.7,1.6,2.3,2.1,0.6,0.1,0.5,2.6,8.6,3174
2297,1994-95,35,pho,nba,sg,10,0,13.7,1.9,3.8,.500,1.2,2.6,.462,0.7,1.2,.583,.658,1.0,1.1,.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0,3174
2298,1967-68,23,ina,aba,pf,2,"",2.0,1.0,2.0,.500,0.0,0.0,"",1.0,2.0,.500,.500,0.0,0.0,"","","",0.0,0.0,,,0.5,0.0,2.0,3175
2299,2014-15,26,nop,nba,c,3,0,3.3,1.3,1.3,1.000,0.0,0.0,"",1.3,1.3,1.000,1.000,0.0,0.0,"",0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,2.7,3176
2300,1966-67,22,nyk,nba,pf,2,"",8.0,0.5,3.5,.143,"","","",0.5,3.5,.143,.143,0.5,1.0,.500,"","",4.0,0.0,,,"",1.5,1.5,3177
2301,1986-87,23,den,nba,pf,3,0,13.7,3.0,5.0,.600,0.0,0.0,"",3.0,5.0,.600,.600,0.7,0.7,1.000,0.0,1.7,1.7,0.3,0.7,0.7,1.3,3.0,6.7,3181
2302,1987-88,24,wsb,nba,pf,1,0,4.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,"",.750,0.0,0.0,"",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3181
2303,2022-23,22,mem,nba,pf,6,0,16.8,2.5,5.5,.455,1.2,2.5,.467,1.3,3.0,.444,.561,0.3,0.3,1.000,1.2,3.2,4.3,1.2,0.5,0.0,0.3,0.8,6.5,3183
2304,2011-12,23,okc,nba,c,5,0,5.0,0.8,1.8,.444,0.0,0.0,"",0.8,1.8,.444,.444,0.4,0.8,.500,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0,3185
2305,2015-16,27,lac,nba,c,6,0,12.8,1.7,2.5,.667,0.0,0.0,"",1.7,2.5,.667,.667,0.5,1.0,.500,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,3185
2306,2008-09,23,por,nba,pf,6,6,39.5,8.5,17.3,.490,0.2,0.7,.250,8.3,16.7,.500,.495,2.3,3.3,.700,1.5,6.0,7.5,1.3,0.5,1.7,1.7,2.7,19.5,3186
2307,2009-10,24,por,nba,pf,6,6,38.2,6.7,15.5,.430,0.2,0.3,.500,6.5,15.2,.429,.435,5.5,7.3,.750,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0,3186
2308,2010-11,25,por,nba,pf,6,6,43.0,8.8,19.2,.461,0.0,0.0,"",8.8,19.2,.461,.461,3.2,4.0,.792,2.7,4.8,7.5,1.3,1.3,1.7,1.5,3.2,20.8,3186
2309,2013-14,28,por,nba,pf,11,11,40.1,10.3,22.7,.452,0.2,0.3,.667,10.1,22.5,.449,.456,5.5,6.8,.800,2.7,7.9,10.6,1.5,0.6,1.6,1.7,3.6,26.2,3186
2310,2014-15,29,por,nba,pf,5,5,41.6,7.4,22.4,.330,0.6,2.2,.273,6.8,20.2,.337,.344,6.4,7.2,.889,4.2,7.0,11.2,1.8,0.4,2.4,1.6,3.2,21.8,3186
2311,2015-16,30,sas,nba,pf,10,10,33.7,8.8,16.9,.521,0.2,0.2,1.000,8.6,16.7,.515,.527,4.1,4.6,.891,2.2,6.1,8.3,1.0,0.4,1.4,1.1,1.8,21.9,3186
2312,2016-17,31,sas,nba,pf,16,16,33.6,6.9,15.0,.458,0.1,0.9,.143,6.8,14.1,.478,.463,2.6,3.4,.764,2.7,4.8,7.4,1.5,0.6,1.0,1.8,2.6,16.5,3186
2313,2017-18,32,sas,nba,c,5,5,35.4,7.4,16.0,.463,0.6,1.0,.600,6.8,15.0,.453,.481,8.2,8.4,.976,2.6,6.6,9.2,2.4,0.6,0.4,1.8,1.8,23.6,3186
2314,2018-19,33,sas,nba,c,7,7,34.9,7.9,17.3,.455,0.4,1.6,.273,7.4,15.7,.473,.467,3.9,4.7,.818,2.7,6.9,9.6,2.7,0.7,1.0,1.0,3.0,20.0,3186
2315,1995-96,22,sas,nba,pg,9,0,7.8,1.1,2.7,.417,0.1,0.6,.200,1.0,2.1,.474,.438,0.6,0.8,.714,0.4,0.6,1.0,1.0,0.2,0.0,0.7,0.9,2.9,3189
2316,2002-03,25,noh,nba,pg,5,0,7.8,1.4,3.2,.438,0.2,0.2,1.000,1.2,3.0,.400,.469,0.6,0.8,.750,0.4,0.4,0.8,0.2,0.4,0.0,0.2,1.2,3.6,3190
2317,2020-21,22,pho,nba,sg,1,0,1.0,1.0,1.0,1.000,0.0,0.0,"",1.0,1.0,1.000,1.000,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3194
2318,1991-92,22,gsw,nba,c,4,0,6.0,0.8,1.3,.600,0.0,0.0,"",0.8,1.3,.600,.600,0.3,0.3,1.000,0.3,1.3,1.5,0.3,0.5,0.0,0.5,2.0,1.8,3195
2319,2001-02,32,det,nba,c,1,0,3.0,0.0,1.0,.000,0.0,0.0,"",0.0,1.0,.000,.000,0.0,0.0,"",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3195
2320,2021-22,23,uta,nba,sg,1,0,5.0,2.0,2.0,1.000,0.0,0.0,"",2.0,2.0,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,3196
2321,2022-23,24,min,nba,sg,5,4,29.6,3.0,7.0,.429,2.0,5.0,.400,1.0,2.0,.500,.571,0.4,0.6,.667,0.2,1.8,2.0,1.4,0.6,0.2,0.8,1.8,8.4,3196
2322,1987-88,23,dal,nba,pg,4,0,3.0,0.8,2.0,.375,0.0,0.5,.000,0.8,1.5,.500,.375,0.0,0.0,"",0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.0,1.5,3197
2323,1988-89,24,gsw,nba,pg,6,0,8.7,1.5,3.7,.409,0.7,1.5,.444,0.8,2.2,.385,.500,0.5,0.7,.750,0.3,0.3,0.7,0.8,0.3,0.0,0.2,1.2,4.2,3197
2324,1989-90,25,dal,nba,pg,3,0,14.0,2.7,6.0,.444,0.7,2.0,.333,2.0,4.0,.500,.500,1.7,1.7,1.000,0.3,0.7,1.0,2.7,0.3,0.0,1.0,1.3,7.7,3197
2325,1968-69,22,sfw,nba,pf,3,"",6.3,0.0,1.3,.000,,,,,,,,1.3,2.3,.571,,,2.0,0.0,,,,0.7,1.3,3200
2326,2018-19,23,uta,nba,sg,2,0,7.0,1.0,3.5,.286,0.0,1.5,.000,1.0,2.0,.500,.286,2.5,3.5,.714,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.5,3201
2327,2020-21,25,mem,nba,sg,5,0,23.2,2.4,6.6,.364,1.6,4.2,.381,0.8,2.4,.333,.485,0.0,0.2,.000,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,3201
2328,2021-22,26,mil,nba,sg,12,5,25.4,3.1,6.8,.451,1.6,4.0,.396,1.5,2.8,.529,.567,0.6,0.9,.636,0.4,2.5,2.9,1.3,0.7,0.3,0.8,1.8,8.3,3201
2329,2022-23,27,mil,nba,sg,5,5,29.8,3.8,8.2,.463,2.8,5.8,.483,1.0,2.4,.417,.634,1.2,1.4,.857,0.2,2.2,2.4,1.8,0.4,0.0,0.8,1.4,11.6,3201
2330,2018-19,20,brk,nba,c,5,5,22.0,3.8,6.4,.594,0.0,0.0,"",3.8,6.4,.594,.594,3.4,4.0,.850,3.0,3.8,6.8,2.2,0.6,0.6,1.6,2.6,11.0,3202
2331,2019-20,21,brk,nba,c,4,4,33.0,3.5,6.0,.583,0.0,0.0,"",3.5,6.0,.583,.583,3.3,4.0,.813,4.3,10.5,14.8,2.3,0.5,1.8,2.8,1.8,10.3,3202
2332,2022-23,24,cle,nba,c,5,5,38.2,4.4,7.2,.611,0.0,0.0,"",4.4,7.2,.611,.611,0.6,1.2,.500,3.0,4.4,7.4,2.4,0.8,1.0,0.6,2.0,9.4,3202
2333,2011-12,22,phi,nba,pf,12,1,19.7,2.8,5.1,.557,0.0,0.0,"",2.8,5.1,.557,.557,0.6,1.0,.583,1.8,3.2,4.9,0.3,0.8,0.9,0.4,2.5,6.3,3205
2334,2013-14,24,ind,nba,pf,4,0,3.8,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,0.0,0.0,"",0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,1.0,3205
2335,2015-16,26,ind,nba,pf,6,3,8.5,0.5,1.7,.300,0.0,0.0,"",0.5,1.7,.300,.300,0.0,0.0,"",0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.3,1.0,3205
2336,2016-17,27,ind,nba,pf,3,0,3.7,0.0,0.0,"",0.0,0.0,"",0.0,0.0,"","",0.0,0.0,"",0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,3205
2337,1970-71,23,mil,nba,pg,14,"",22.3,2.9,5.8,.506,,,,,,,,1.4,2.0,.714,"","",2.9,3.7,"","","",2.1,7.3,3206
2338,1971-72,24,mil,nba,pg,11,"",35.1,7.1,15.1,.470,,,,,,,,3.7,4.9,.759,"","",3.5,3.8,"","","",2.7,17.9,3206
2339,1972-73,25,mil,nba,pg,6,"",33.8,6.0,14.8,.404,,,,,,,,3.7,4.7,.786,"","",2.7,3.5,"","","",2.5,15.7,3206
2340,1976-77,29,lal,nba,pg,7,"",26.6,4.6,11.7,.390,,,,,,,,1.9,2.7,.684,1.0,3.6,4.6,3.4,1.6,0.4,"",2.6,11.0,3206
2341,1978-79,31,kck,nba,pg,5,"",14.6,3.0,6.4,.469,,,,,,,,1.2,1.2,1.000,0.4,1.0,1.4,0.6,0.4,0.2,1.0,1.4,7.2,3206
2342,2003-04,25,mia,nba,pf,10,0,13.8,2.2,4.9,.449,0.0,0.0,"",2.2,4.9,.449,.449,0.6,0.9,.667,1.2,1.8,3.0,0.4,0.2,0.9,0.4,2.1,5.0,3207
2343,2005-06,27,chi,nba,pf,6,6,19.3,2.3,5.0,.467,0.0,0.0,"",2.3,5.0,.467,.467,0.0,0.2,.000,0.8,2.2,3.0,1.2,0.3,1.0,1.7,2.7,4.7,3207
2344,2006-07,28,chi,nba,pf,5,0,6.8,0.4,2.4,.167,0.0,0.0,"",0.4,2.4,.167,.167,0.0,0.0,"",0.8,0.6,1.4,0.2,0.2,0.2,0.6,1.4,0.8,3207
2345,2007-08,29,dal,nba,pf,3,0,6.0,0.0,0.3,.000,0.0,0.0,"",0.0,0.3,.000,.000,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,3207
2346,2009-10,31,den,nba,pf,4,0,2.8,0.0,0.3,.000,0.0,0.0,"",0.0,0.3,.000,.000,0.0,0.0,"",0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0,3207
2347,2010-11,32,orl,nba,pf,1,0,7.0,0.0,1.0,.000,0.0,0.0,"",0.0,1.0,.000,.000,1.0,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3207
2348,1998-99,23,mil,nba,sg,3,3,40.0,8.3,15.7,.532,3.0,6.3,.474,5.3,9.3,.571,.628,2.7,4.3,.615,2.7,4.7,7.3,4.3,1.0,0.3,3.7,3.0,22.3,3209
2349,1999-00,24,mil,nba,sg,5,5,37.2,8.0,18.0,.444,2.0,5.2,.385,6.0,12.8,.469,.500,4.0,4.4,.909,2.0,4.6,6.6,2.6,1.6,0.0,1.8,2.0,22.0,3209
